,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
64,A5,DODO,44283,https://open.spotify.com/track/5K4FKzmhZA9nNUAsWwUhaE
65,Physical,"Dua Lipa",43976,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
66,"Como Tu","Rolf Sanchez",43563,https://open.spotify.com/track/4aA39M2dMcegHXYQ4Kq5MP
67,Changes,"Ilse DeLange",43529,https://open.spotify.com/track/0koqWgFPqooMDME3pP07X1
68,"Sunday Best",Surfaces,43427,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
69,"WHATS POPPIN","Jack Harlow",42911,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
70,Salt,"Ava Max",42852,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
71,"Someone Else","Duncan Laurence",42027,https://open.spotify.com/track/1qwhigC9EoQzc4oRElzdNI
72,"Hoe Het Danst","Marco Borsato",41810,https://open.spotify.com/track/5cYOVkA2cnjKid9yigaMwq
73,Alright,"Kendrick Lamar",41255,https://open.spotify.com/track/0ECs7wpW9157Tk5yBUGbE0
74,Secrets,Regard,41249,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
75,"I’m Ready (with Demi Lovato)","Sam Smith",39736,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
76,Circles,"Post Malone",39682,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
77,Trouble,Chef'Special,39341,https://open.spotify.com/track/1dEeFAA7955dEhviWfLMqr
78,Reünie,Snelle,39182,https://open.spotify.com/track/5S7YAM3lcfPNBSTVyciwCu
79,"What A Man Gotta Do","Jonas Brothers",38943,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
80,DomDoen,"Henkie T",38916,https://open.spotify.com/track/5vJpSCkDDqLE6bNF4cRqRG
81,Rutte,SFB,38745,https://open.spotify.com/track/7AcvBD07VXwfomew5oHOBS
82,"Sinds Klein",Nass,38714,https://open.spotify.com/track/74gXJpVM2Rj4vEWV8ghQ5l
83,"Life Is Good (feat. Drake)",Future,38453,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
84,"2 Hearts (feat. Gia Koka)","Sam Feldt",38414,https://open.spotify.com/track/0EdgK7ASb4kfRkW8pVMN02
85,"Waar Ga Je Heen","Emma Heesters",38409,https://open.spotify.com/track/5G6hrPIse64sqdsqVxBK78
86,Falling,"Trevor Daniel",38229,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
87,Memories,"Maroon 5",37888,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
88,"Level of Concern","Twenty One Pilots",37740,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
89,goosebumps,"Travis Scott",37528,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
90,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",37433,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
91,"Love To Go","Lost Frequencies",37321,https://open.spotify.com/track/3ZjkQbe5JzzQbzRtkXyZNv
92,"Play Date","Melanie Martinez",37274,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
93,"Like It Is",Kygo,37143,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
94,"Higher Ground (feat. John Martin)","Martin Garrix",36727,https://open.spotify.com/track/0rohJsT6NWsThpukt0Xxdc
95,Señorita,"Shawn Mendes",36288,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
96,Venus,Frenna,36068,https://open.spotify.com/track/0yq0Hg6IzgaT0Tm91op97y
97,"Duurt Te Lang (Beste Zangers Seizoen 2019)","Davina Michelle",36058,https://open.spotify.com/track/2rzZ0IGxgrGUAPwrWn80z7
98,Levensstijl,Spanker,35881,https://open.spotify.com/track/6qbaiaT9AXWGCqocFtpJHL
99,ROXANNE,"Arizona Zervas",35871,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
100,"Oeh Jij","Yxng Le",34812,https://open.spotify.com/track/0npxPWBoOOTuVZqhoEJVJk
101,"Follow Your Dreams (with Jonna Fraser)",Emms,34665,https://open.spotify.com/track/253Amof9X18Z8PS9IbV2nQ
102,Feestje,Fmg,34493,https://open.spotify.com/track/2ueVHF9lPkLB1SkkybBbjQ
103,"3 Nights","Dominic Fike",34360,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
104,"Adore You","Harry Styles",34097,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
105,"If the World Was Ending - feat. Julia Michaels","JP Saxe",34097,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
106,"Lose Control",MEDUZA,33941,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
107,"Ze Huilt Maar Ze Lacht",Maan,33758,https://open.spotify.com/track/7eTIikMQRihr1GaSK9MzFl
108,"Say It Loud - I'm Black And I'm Proud","James Brown",33541,https://open.spotify.com/track/1sYRkVKdT2ize1HSDCwbEF
109,"We Komen Terug",Outsiders,33436,https://open.spotify.com/track/7fzc0VslkvObn5VfBw6cr7
110,Vandaan,"Lil Kleine",33136,https://open.spotify.com/track/7ua5ORSWsf8JOrcX6SJ9Ub
111,"Die Young",Sheppard,33012,https://open.spotify.com/track/0XSTOKFdWPXlAEliq17XRw
112,"I Don't Care (with Justin Bieber)","Ed Sheeran",32986,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
113,"BELIEVE IT",PARTYNEXTDOOR,32609,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
114,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,32592,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
115,"Out Of Town (feat. KM, NAVI & Quincy Promes)",Ocs,32268,https://open.spotify.com/track/7BuV6kuGMUDAmx0tl9qfP5
116,"Give Me",Chivv,32209,https://open.spotify.com/track/4mFWKcImzYFoKRr7dNjFVY
117,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,32036,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
118,"Mucho Dinero",Chivv,31349,https://open.spotify.com/track/0GOqusaomQcXWjIzRd4sE1
119,"Het Spijt Me Niet","Selma Omari",31194,https://open.spotify.com/track/2XyB0yXTSQPw6rj9CpRomA
120,"bad guy","Billie Eilish",31190,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
121,"On The Low","Burna Boy",31130,https://open.spotify.com/track/1PoJXULCvl03b1fiZmMxmd
122,"Ze Kent Mij",Snelle,31129,https://open.spotify.com/track/3BiBIgQFa8K4EOxisyhXX7
123,"HIGHEST IN THE ROOM","Travis Scott",30669,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
124,"Don't Rush (feat. Headie One)","Young T & Bugsey",30532,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
125,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",30452,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
126,"Zij weet het - Studio Versie","Tino Martin",30399,https://open.spotify.com/track/0rwf08N6Fm5K57S7e7FJty
127,"My Bébé","Bryan Mg",30305,https://open.spotify.com/track/56EJ7v1FPHJWvvU89flvpW
128,"Go Crazy","Chris Brown",30226,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
129,"Chocolata Body",Chivv,29926,https://open.spotify.com/track/7wI7U5PSfUNXhePdSIu5iX
130,"Hij Is Van Mij (feat. Bizzey)","Kris Kross Amsterdam",29925,https://open.spotify.com/track/6716bTJI7qiHJFFSR0Ethe
131,"SICKO MODE","Travis Scott",29793,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
132,"Blauwe Dag","Suzan & Freek",29533,https://open.spotify.com/track/0N1sqwppd1BwhNdjcIDEG2
133,"Zolang Je Weet",Spanker,29501,https://open.spotify.com/track/77x3I35sEN3oA4A2EUPTNa
134,"Kings & Queens","Ava Max",28599,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
135,Lippenstift,"Marco Borsato",28518,https://open.spotify.com/track/3D9MKbMaHCZjSEcCWf4wDm
136,Savage,"Megan Thee Stallion",28409,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
137,"Higher Love",Kygo,28142,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
138,"Forever Yours - Avicii Tribute",Kygo,28046,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
139,Memories,Boef,27972,https://open.spotify.com/track/7muicvRPVglfHRtBHpSFqH
140,"After Party","Don Toliver",27912,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
141,"Don't Call Me Up",Mabel,27653,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
142,Nacht,"Kraantje Pappie",27573,https://open.spotify.com/track/06Wn0NldbOhwpKCsoTsUp7
143,Magisch,"Yade Lauren",27546,https://open.spotify.com/track/7G7fGz8Wx3ilNnUYEDw0cR
144,Kalmeer,"Jonna Fraser",27541,https://open.spotify.com/track/5kxxqoghBwjT2tO19qMwpm
145,"Lucid Dreams","Juice WRLD",27452,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
146,Uncharted,Kensington,27348,https://open.spotify.com/track/1OJcaSbK9DBaxHExACplwA
147,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",27259,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
148,Marijuana,Josylvio,27258,https://open.spotify.com/track/6EFqESvZHB2jZVgeJyLYl6
149,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",27237,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
150,"Boss Bitch","Doja Cat",26913,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
151,"Jongens Uit De Cité",Spanker,26628,https://open.spotify.com/track/439RIQU0snxnCLlv69BmMa
152,"Anderhalf (feat. Poke & Judeska)","Ali B",26506,https://open.spotify.com/track/4fmNSmnh5hFOHZ1vXOEgvN
153,"Als Het Avond Is","Suzan & Freek",26487,https://open.spotify.com/track/1MWpdDDf3Yk0w6o4oviMFY
154,Dior,"Pop Smoke",26440,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
155,"everything i wanted","Billie Eilish",26341,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
156,"Piece Of Your Heart",MEDUZA,26320,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
157,"HOUSE PARTY",Architrackz,26055,https://open.spotify.com/track/4SMBjuIWu3uJcx6t3VHrOO
158,"Deze Is Voor Mij","Suzan & Freek",25745,https://open.spotify.com/track/3eDGSll7NmfGQ8C5hen4gf
159,Skechers,DripReport,25714,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
160,"X (with KAROL G)","Jonas Brothers",25510,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY
161,"Zo Kan Het Dus Ook",Maan,25295,https://open.spotify.com/track/6u6UHWtW3XYWXJn3EdpzmZ
162,"Deep End Freestyle","Sleepy Hallow",25292,https://open.spotify.com/track/4zTPYAf5scZdp0LnwPPeWK
163,"RITMO (Bad Boys For Life)","Black Eyed Peas",25051,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
164,Daisies,"Katy Perry",24964,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
165,"SEASONS - SE1EP1: Lijpe",Lijpe,24852,https://open.spotify.com/track/0SrGp3u3FLih2g3wT6RXTf
166,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",24691,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
167,Arcade,"Duncan Laurence",24681,https://open.spotify.com/track/1Xi84slp6FryDSCbzq4UCD
168,POSITIE,Caza,24610,https://open.spotify.com/track/5dVXY5359o7XBmfoNCBMxg
169,Shallow,"Lady Gaga",24519,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
170,Joanne,"Lil Kleine",24510,https://open.spotify.com/track/4CVDlvgNCQG73T7KM5hbS0
171,Oceaan,Racoon,24453,https://open.spotify.com/track/7GWU6dQFjYF5YpsAUwZfGq
172,"4 Life","Jonna Fraser",24338,https://open.spotify.com/track/4BV8ZyGLSNpt12q3OiZlOX
173,Sterrenstof,"De Jeugd Van Tegenwoordig",24324,https://open.spotify.com/track/7D5vAulNfrQV6xEwzgH0OF
174,Legendary,Spanker,24207,https://open.spotify.com/track/2Y99pkUlw5GPHAadtxnUcY
175,"Zoutelande (feat. Geike)",BLØF,24172,https://open.spotify.com/track/7MOX3ibncypw3xGb4HZVFA
176,"Don't Shoot (feat. Rick Ross, 2 Chainz, Diddy, Fabolous, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Currensy, Problem, King Pharaoh & TGT)","The Game",23991,https://open.spotify.com/track/53uF5QwHADVXKv383qXnXd
177,"Ring Ring",Equalz,23957,https://open.spotify.com/track/4ftFggEy27BIlkJY9F7Fk2
178,Africa,TOTO,23956,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
179,"Jesus Piece",Chivv,23893,https://open.spotify.com/track/3ToUqoJP6MMKkWzvP4vd8O
180,Moment,"Kris Kross Amsterdam",23833,https://open.spotify.com/track/0J6sITdD8JMUBKaadJLV1U
181,B23,Frsh,23659,https://open.spotify.com/track/0QQbe3UjHYBsXrZ4Eat9jk
182,"Can't Hold Us - feat. Ray Dalton","Macklemore & Ryan Lewis",23525,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
183,"Chicago Freestyle (feat. Giveon)",Drake,23514,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
184,"lovely (with Khalid)","Billie Eilish",23425,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
185,"Beautiful People (feat. Khalid)","Ed Sheeran",23277,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
186,Bruises,"Lewis Capaldi",23242,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
187,"BON VIBES","Chip Charlez",23101,https://open.spotify.com/track/2zlp91MvE7y89ptUqPfPA2
188,"Post Malone (feat. RANI)","Sam Feldt",23063,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
189,"Ballin' (with Roddy Ricch)",Mustard,23046,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
190,Papa,"Yade Lauren",23014,https://open.spotify.com/track/2EB1mPFpCBEI2TF2sNqIPC
191,"Verleden Tijd",Frenna,22988,https://open.spotify.com/track/7qkqUFKET2tAjVHLxlLYOe
192,"Godzilla (feat. Juice WRLD)",Eminem,22975,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
193,"All on Me (feat. Andreas Moe)","Armin van Buuren",22958,https://open.spotify.com/track/54funePHN0bqVljoXY1YVO
194,"GUAP (feat. Dopebwoy)",Boef,22828,https://open.spotify.com/track/3J6KEr0wjZbKPpa70cXzHI
195,Righteous,"Juice WRLD",22755,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
196,"The Other Side (from Trolls World Tour)",SZA,22626,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
197,Medicijn,Chivv,22387,https://open.spotify.com/track/41DSQQ6aJLCj2J9jGeJVbn
198,Vliegen,"Bilal Wahib",22308,https://open.spotify.com/track/0cd6pOA7RQKKuvFQLMC4X7
199,Vroeger,Josylvio,22260,https://open.spotify.com/track/7KKHNdUNO1AqOxnFUHnfdf
200,IJskoud,Nielson,22114,https://open.spotify.com/track/2zVNIG9cfMyFxt8XqJ64s4
